data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1483726,728,SSD1348,1348,2014-07-04,2014,1,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Warrap,Twic,,Bor Riak,9.3170,28.2339,1,Sudan Tribune,Regional,"Rebels accused government troops of killing 37 civilians in attacks in Riak and Mankien payams, Mayom county, on July 4-5.",18,1524053934,SSD
1483821,728,SSD1346,1346,2014-07-03,2014,1,Battle-No change of territory,Maridi Communal Militia (South Sudan),,4,Military Forces of South Sudan (2011-),,1,14,Eastern Africa,South Sudan,Western Equatoria,Maridi,Maridi,Maridi,4.9238,29.4626,1,Sudan Tribune,Regional,"Residents of Maridi opened fire on military forces, killing some fighters before retreating to the forest.",5,1524053934,SSD
1483779,728,SSD1347,1347,2014-07-03,2014,1,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Western Equatoria,Maridi,Maridi,Maridi,4.9238,29.4626,1,Sudan Tribune,Regional,"Security forces killed one man and injured another in Maridi county after a dispute erupted over the federalism debate. The soldiers were allegedly offended by civilians' discussions about federalism and demanded that those involved follow them to the military barracks, but the men reportedly refused.",1,1524053934,SSD
1483866,728,SSD1344,1344,2014-07-02,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,Military Forces of South Sudan (2011-),,1,11,Eastern Africa,South Sudan,Central Equatoria,Terekeka,Terkeka,Terkeka,5.4390,31.7470,1,Xinhua News,International,Government forces and troops loyal to Central Equatoria State Governor Clement Wani reportedly clashed in Terkaka. Some media reports indicate that the governor may have rebelled and joined Machars forces. A military spokesman denied the clashes that occurred.,0,1524053934,SSD
1483867,728,SSD1345,1345,2014-07-02,2014,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Warrap,Twic,Wunrok,Mayen Jur,8.9234,28.2750,1,Sudan Tribune; Radio FM,Subnational-regional,"6 soldiers and 2 civilians were killed and 11 people injured in clashes in Mayen Jur, Gogrial East county. The army reported that the clashes stemmed from an attack by Machar's rebels on the village.",8,1524053934,SSD
1747177,728,SSD1343,1343,2014-07-01,2014,3,Violence against civilians,Police Forces of South Sudan (2011-) Prison Guards,,1,Civilians (South Sudan),Prisoners (South Sudan),7,17,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Amnesty International,Other,"Report that at least 20 detainees have died while in government custody in Juba between February 2014 and December 2016. Conditions of detention, including torture and other ill-treatment, inadequate food, absence of clean water and inadequate access to medical care contributed to all of these deaths.",7,1536004225,SSD
1483966,728,SSD1341,1341,2014-06-30,2014,2,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,2,OCHA,Other,OCHA reported clashes in and around Bentiu between 27 June and 3 July,0,1524053934,SSD
562788,728,SSD1339,1339,2014-06-30,2014,1,Riots/Protests,Protesters (South Sudan),,6,,,0,60,Eastern Africa,South Sudan,Northern Bahr el Ghazal,Aweil West,Mariam,Aweil,8.7863,27.4015,1,Radio Tamazuj,Subnational,Residents protested over a rise in crime (incl. market thefts) at the market in Aweil town,0,1518766281,SSD
1483967,728,SSD1340,1340,2014-06-30,2014,2,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Baliet,Sobat,Balliet,9.3046,32.0746,3,OCHA,Other,OCHA reported clashes in several locations in Upper Nile state between 27 June and 3 July,0,1524053934,SSD
1484030,728,SSD1338,1338,2014-06-28,2014,1,Riots/Protests,Rioters (South Sudan),,5,Police Forces of South Sudan (2011-),,1,15,Eastern Africa,South Sudan,Northern Bahr el Ghazal,Aweil West,Mariam,Aweil,8.7863,27.4015,2,Radio Tamazuj,Subnational,"Rioters stormed and torched the home of a police officer, angry over a ban on smoking shisha in Aweil South County. Police fired at rioters to disperse them, killing 2 and wounding 7.",2,1524053934,SSD
1484209,728,SSD1336,1336,2014-06-24,2014,1,Riots/Protests,Protesters (South Sudan),,6,,,0,60,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Bakhita FM,Subnational,"National Ministry of Justice staff staged a sit-down strike, in protest over the non-payment of three-month bonuses.",0,1524053934,SSD
1484264,728,SSD1334,1334,2014-06-23,2014,2,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,2,OCHA,Other,Clashes were reported near Bentiu between June 21-26,0,1524053934,SSD
1484265,728,SSD1333,1333,2014-06-23,2014,1,Riots/Protests,Protesters (South Sudan),,6,,,0,60,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,1,Radio Tamazuj,Subnational,"Ex-civil servants protested in Wau, over having been laid off without being paid their benefits",0,1524053934,SSD
1484266,728,SSD1335,1335,2014-06-23,2014,2,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Upper Nile,Luakpiny/Nasir,,Nasir,8.6000,33.0667,2,OCHA,Other,Clashes were reported around Nasir between June 21-26,0,1524053934,SSD
562781,728,SSD1332,1332,2014-06-18,2014,1,Battle-No change of territory,Panyar Clan Militia (South Sudan),,4,Ayual Ethnic Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Lakes,Cueibet,Cueibet,Cueibet,7.0317,29.2472,2,Sudan Tribune,Regional,Ayiel and Panyar clans of the Gok Dinka clashed in Cueibet county. At least 12 people were killed and many more wounded. Army and police officers intervened to end the fighting.,12,1518766281,SSD
1484474,728,SSD1331,1331,2014-06-18,2014,1,Battle-No change of territory,Police Forces of South Sudan (2011-),,1,Police Forces of South Sudan (2011-),,1,11,Eastern Africa,South Sudan,Jonglei,Bor South,Makuac,Bor,6.2144,31.5620,1,Sudan Tribune,Regional,A group of policemen in Bor shot at senior officers in protest over an administrative decision to pay them one-month salaries instead of two. Police have not been paid since April.,0,1524053934,SSD
1484486,728,SSD1337,1337,2014-06-17,2014,1,Strategic development,Government of South Sudan (2011-),,1,Yau Yau Rebels,,2,12,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Sudan Tribune,Regional,"Agreement: The South Sudan parliament ratified the peace agreement between the government of rebel leader David Yau Yau, which included the formal establishment of Greater Pibor Administrative Area (GPAA)",0,1524053934,SSD
1484517,728,SSD1328,1328,2014-06-17,2014,2,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Renk,Renk,Renk,11.7500,32.8000,2,UNOCHA,Other,Fighting was reported in Nassir and Renk counties between June 14 and 20,0,1524053934,SSD
1484518,728,SSD1327,1327,2014-06-17,2014,2,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Luakpiny/Nasir,,Nasir,8.6000,33.0667,2,UNOCHA,Other,Fighting was reported in Nassir and Renk counties between June 14 and 20,0,1524053934,SSD
1484488,728,SSD1330,1330,2014-06-17,2014,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Lakes,Rumbek East,,Karich,6.6338,29.9190,2,Sudan Tribune,Regional,"Unknown assailants killed an influential local youth leader between Kharic and Ayok payams, Rumbek East.",1,1524053934,SSD
1484519,728,SSD1329,1329,2014-06-17,2014,1,Remote violence,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Unity,Pariang,,Khor Bwow,9.5099,29.8658,2,UNOCHA,Other,A local truck was hit by an anti-tank mine at Manja junction (20km N of Bentiu). The number of casualties is unknown.,0,1524053934,SSD
1484569,728,SSD1322,1322,2014-06-16,2014,2,Strategic development,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Upper Nile,Luakpiny/Nasir,,Nasir,8.6000,33.0667,2,Sudan Tribune,Regional,Weapons Seizure: Rebels claimed to have captured 2 tanks and 7 vehicles abandoned by government troops at Guom village (24km north of Nasir),0,1524053934,SSD
1484570,728,SSD1323,1323,2014-06-16,2014,1,Violence against civilians,Former Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Sudan Tribune,Regional,"Heavy gunfire erupted at Juba international airport, restricting movement and causing panic among residents. It was not immediately clear what sparked the shooting, though some sources claimed shots were fired by disgruntled soldiers who deserted military bases due to underpayment.",0,1524053934,SSD
562772,728,SSD1325,1325,2014-06-16,2014,1,Violence against civilians,Waat Communal Militia (South Sudan),,4,Civilians (South Sudan),Panyar Clan Group (South Sudan),7,47,Eastern Africa,South Sudan,Lakes,Cueibet,Cueibet,Cueibet,7.0317,29.2472,2,Sudan Tribune,Regional,Two members of the Panyar group were reportedly killed by Waat group members in Cueibet country in revenge attacks,2,1518766281,SSD
562771,728,SSD1324,1324,2014-06-16,2014,1,Violence against civilians,Panyar Clan Militia (South Sudan),,4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Lakes,Cueibet,Cueibet,Cueibet,7.0317,29.2472,1,Sudan Tribune,Regional,"Panyar group members killed a civilian in a suspected revenge attack in Cueibet town, following the killing of a Panyar member by Waat people",1,1518766281,SSD
1484630,728,SSD1320,1320,2014-06-15,2014,3,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,1,Human Rights Watch,Other,HRW reported that government soldiers patrolling outside the UN compound in Bentiu shot and killed a young man and detained 2 others in early June. UN peacekeepers intervened.,1,1524053934,SSD
1484631,728,SSD1317,1317,2014-06-15,2014,3,Battle-No change of territory,Unidentified Armed Group (South Sudan),,3,Police Forces of South Sudan (2011-),,1,13,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,South Sudan Radio FM,National,Unknown gunmen killed 2 policemen in Juba (reasons unknown),2,1524053934,SSD
562770,728,SSD1319,1319,2014-06-15,2014,3,Battle-No change of territory,Unidentified Communal Militia (South Sudan),,4,Unidentified Communal Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Bur (Loronyo),Torit,4.4182,32.5767,2,Eye Radio,Subnational,At least 4 people were killed in fighting between two neighbouring clans in Torit County. The fighting was related to cattle raiding.,4,1518766281,SSD
562767,728,SSD1321,1321,2014-06-15,2014,3,Violence against civilians,Unidentified Communal Militia (South Sudan),,4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,3,Radio Tamazuj,Subnational,"Cattle raiders from Warrap State killed 2 people and stole nearly 300 cattle in an attack in Tor area, Unity State. Warrap State authorities denied Warrap involvement in the attack.",2,1518766281,SSD
562765,728,SSD1318,1318,2014-06-15,2014,1,Battle-No change of territory,Pakam Communal Militia (South Sudan),,4,Rup Dinka Ethnic Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Lakes,Rumbek East,,Bar Aguoc,6.6500,29.8200,1,Bakhita FM; Sudan Tribune,Subnational,"Clashes continued between Pakam and Rup groups in Aguoc cattle camp, reportedly in a revenge attack by Pakam against Rup clans of Rumbek Central county. At least 50 people were killed over 2 days of fighting.",25,1518766281,SSD
562764,728,SSD1314,1314,2014-06-14,2014,1,Riots/Protests,Protesters (South Sudan),CEPO: Community Empowerment for Progress Organization; NPPR: National Platform for Peace and Reconciliation,6,,,0,60,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Bakhita FM,Subnational,"CEPO (Community Empowerment for Progress Organization) and National Platform for Peace and Reconciliation demonstrated in Juba, calling for peace and end to war",0,1518766281,SSD
562763,728,SSD1315,1315,2014-06-14,2014,1,Battle-No change of territory,Pakam Communal Militia (South Sudan),,4,Rup Dinka Ethnic Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Lakes,Rumbek East,,Bar Aguoc,6.6500,29.8200,1,Bakhita FM; Sudan Tribune,Subnational,"Pakam and Rup groups clashed in Aguoc cattle camp, reportedly in a revenge attack by Pakam against Rup clans of Rumbek Central county. At least 50 people were killed over 2 days of fighting.",25,1518766281,SSD
1484747,728,SSD1313,1313,2014-06-12,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,1,Sudan Tribune,Regional,"Rebels repulsed government forces around Wau, and seized a number of weapons. 6 soldiers were reported killed.",6,1524053935,SSD
1484766,728,SSD1312,1312,2014-06-11,2014,2,Battle-No change of territory,Nykapo Clan Militia (South Sudan),,4,Tokarei Clan Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Central Equatoria,Terekeka,Terkeka,Terkeka,5.4390,31.7470,2,Eye Radio,Subnational,Fighting continued for a 3rd day between Nykapo and Tokarei clans in Terekeka county. 7 people were killed over three days.,3,1524053935,SSD
1484836,728,SSD1308,1308,2014-06-10,2014,2,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Renk,Renk,Renk,11.7500,32.8000,2,UNOCHA,Other,Clashes were reported south of Renk county between June 7-13,0,1524053935,SSD
562760,728,SSD1309,1309,2014-06-10,2014,2,Battle-No change of territory,Nykapo Clan Militia (South Sudan),,4,Tokarei Clan Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Central Equatoria,Terekeka,Terkeka,Terkeka,5.4390,31.7470,2,Eye Radio,Subnational,Fighting continued for a 2nd day between Nykapo and Tokarei clans in Terekeka county. 7 people were killed over three days.,2,1518766281,SSD
1484837,728,SSD1307,1307,2014-06-10,2014,2,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Luakpiny/Nasir,,Nasir,8.6000,33.0667,2,UNOCHA,Other,Clashes were reported around Nasir between June 7-13,0,1524053935,SSD
562756,728,SSD1310,1310,2014-06-10,2014,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Lokiliri,4.5455,31.9682,1,Eye Radio,Subnational,"Gunmen attacked women in Lokiliri payam, Juba county, killing 1 and abducting 2 children.",1,1518766281,SSD
1484838,728,SSD1311,1311,2014-06-10,2014,1,Violence against civilians,Police Forces of South Sudan (2011-),,1,Civilians (Sudan),IDPs/Refugees (Sudan),7,17,Eastern Africa,South Sudan,Upper Nile,Maban,Maban,Maban,9.9600,33.7300,2,Radio Tamazuj,Subnational,"A policeman shot and killed a Sudanese refugee woman in Maban county, Upper Nile State",1,1524053935,SSD
1484874,728,SSD1306,1306,2014-06-09,2014,1,Remote violence,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Civilians (South Sudan),,7,27,Eastern Africa,South Sudan,Upper Nile,Renk,Renk,Renk,11.7500,32.8000,1,South Sudan Radio FM,National,Rebel forces reportedly shelled Renk town,0,1524053935,SSD
562755,728,SSD1305,1305,2014-06-09,2014,2,Battle-No change of territory,Nykapo Clan Militia (South Sudan),,4,Tokarei Clan Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Central Equatoria,Terekeka,Terkeka,Terkeka,5.4390,31.7470,2,Eye Radio,Subnational,Fighting broke out between Nykapo and Tokarei clans in Terekeka county. 7 people were killed over three days.,2,1518766281,SSD
1484875,728,SSD1304,1304,2014-06-09,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Renk,Renk,Renk,11.7500,32.8000,2,South Sudan Radio FM,National,Fighting broke out when rebel forces attacked Abu-Hadra area in Renk county. Rebels were reportedly defeated by government forces.,0,1524053935,SSD
1484915,728,SSD1302,1302,2014-06-08,2014,2,Violence against civilians,Former Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,2,Eye Radio,Subnational,Armed SPLA deserters from Mapel training camp are attacking travellers on the road between Wau & Bagari town,0,1524053935,SSD
1484916,728,SSD1303,1303,2014-06-08,2014,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Military Forces of South Sudan (2011-),7,37,Eastern Africa,South Sudan,Lakes,Cueibet,Cueibet,Cueibet,7.0317,29.2472,2,Sudan Tribune,Regional,An unknown gunman killed an SPLA soldier and a student on the road between Cueibet and Rumbek Central counties,2,1524053935,SSD
1485008,728,SSD1300,1300,2014-06-06,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Maiwut,Maiwut,Majak,8.5700,33.8300,1,Radio Tamazuj,Subnational,"Government and opposition forces clashed in Majak, south of Renk",0,1524053935,SSD
1485009,728,SSD1301,1301,2014-06-06,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Renk,Renk,Renk,11.7500,32.8000,1,Radio Tamazuj,Subnational,"Government and opposition forces clashed in Renk, with opposition forces shelling the town. 4 civilians were reported killed.",4,1524053935,SSD
1485010,728,SSD1299,1299,2014-06-06,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Renk,,Abu Khadra,11.8867,32.7823,1,Radio Tamazuj,Subnational,"Opposition forces attacked Abu Khadra, clashing with government forces",0,1524053935,SSD
1485033,728,SSD1297,1297,2014-06-05,2014,1,Strategic development,Military Forces of South Sudan (2011-),,1,,,0,10,Eastern Africa,South Sudan,Lakes,Rumbek Centre,Kuei,Rumbek,6.8187,29.6995,1,Sudan Tribune,Regional,"Recruitment: Lakes state's military caretaker governor, Maj-Gen Matur Chut Dhuol, ordered eight county commissioners to recruit 800 youth from each county to the national army and to use force if necessary",0,1524053935,SSD
562746,728,SSD1298,1298,2014-06-05,2014,1,Violence against civilians,Unidentified Communal Militia (South Sudan),,4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Upper Nile,Maban,Maban,Maban,9.9600,33.7300,2,Radio Tamazuj,Subnational,Cattle raiders a civilians during an attack in Maban county,1,1518766281,SSD
1485102,728,SSD1293,1293,2014-06-04,2014,2,Non-violent transfer of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Jonglei,Uror,,Gadiang,7.4000,32.0667,1,South Sudan News Agency (Colorado Springs); Sudan Tribune,National,Opposition forces reported that government troops had deserted positions in Gadiang. Opposition forces occupied the abandoned bases. Soldiers left their positions in Gadiang due to unpaid salaries.,0,1524053935,SSD
1485103,728,SSD1294,1294,2014-06-04,2014,2,Non-violent transfer of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Lakes,Rumbek North,,Wiernyol,7.3177,29.6833,1,South Sudan News Agency (Colorado Springs),National,Opposition forces reported that government troops had deserted positions in Wernyol. Opposition forces occupied the abandoned bases.,0,1524053935,SSD
562744,728,SSD1296,1296,2014-06-04,2014,1,Violence against civilians,Unidentified Communal Militia (South Sudan),,4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Upper Nile,Maban,Maban,Maban,9.9600,33.7300,2,Radio Tamazuj,Subnational,"Cattle raiders killed a civilian during an attack near Jandressa refugee camp, Maban county",1,1518766281,SSD
562743,728,SSD1295,1295,2014-06-04,2014,1,Battle-No change of territory,Acholi Ethnic Militia (South Sudan),,4,Lulubo Ethnic Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Kit,4.2627,32.0182,1,Bakhita FM,Subnational,"Acholi and Lulubo communities clashed in Kit, reportedly over land disputes. 7 people were beaten, goats were stolen, and houses were burned.",0,1518766281,SSD
1485104,728,SSD1292,1292,2014-06-04,2014,2,Non-violent transfer of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Jonglei,Duk,Duk Padiet,Duk Fadiat,7.7508,31.4087,2,South Sudan News Agency (Colorado Springs),National,"Opposition forces reported that government troops had deserted positions in Poktap, Duk county. Opposition forces occupied the abandoned bases.",0,1524053935,SSD
1485105,728,SSD1291,1291,2014-06-04,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,1,UNOCHA,Other,Fighting was reported outside Bentiu,0,1524053935,SSD
1485142,728,SSD1290,1290,2014-06-03,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Maiwut,,Wangalai,8.5667,33.7000,1,Sudan Tribune,Regional,Rebels reportedly attacked SPLA positions in Wangakai (~7km from Bentiu town),0,1524053935,SSD
1485141,728,SSD1289,1289,2014-06-03,2014,1,Violence against civilians,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Civilians (Kenya),,7,27,Eastern Africa,South Sudan,Jonglei,Uror,Pieri,Yuai,7.9010,31.8883,1,The Star (Nairobi),Regional,"South Sudan rebels impounded a Kenyan charter plane and detained its pilot in Yuai, North Jonglei, accusing the pilot of planning to assassinate top rebel leaders",0,1524053935,SSD
1485211,728,SSD1287,1287,2014-06-02,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Luakpiny/Nasir,,Nasir,8.6000,33.0667,1,Voice of America,International,"Shelling and fighting continued in Nassir, Upper Nile.",0,1524053935,SSD
1485212,728,SSD1286,1286,2014-06-02,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Mayom,Mankien,Mayom,9.2200,29.1700,2,South Sudan TV,National,"Machar's rebels reportedly attacked SPLA positions in Kech, Unity state",0,1524053935,SSD
1485178,728,SSD1285,1285,2014-06-02,2014,1,Riots/Protests,Protesters (South Sudan),SSCSA: South Sudan Civil Society Alliance,6,,,0,60,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Bakhita Radio,Subnational,Youth from the Civil Society Alliance protested in Juba over their exclusion from peace talks in Addis Ababa,0,1524053935,SSD
1485213,728,SSD1288,1288,2014-06-02,2014,1,Remote violence,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Baliet,,Gel Achel,9.0900,32.4000,1,South Sudan TV,National,"Machar's rebels reportedly continued attacks and shelling of SPLA positions in Gelaciel (Gelachel), Barliet county, Upper Nile.",0,1524053935,SSD
1485267,728,SSD1282,1282,2014-06-01,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Luakpiny/Nasir,,Nasir,8.6000,33.0667,1,Voice of America; South Sudan TV,National-international,"Shelling and fighting continued in Nassir, Upper Nile. 1 soldier was killed.",1,1524053935,SSD
1485268,728,SSD1284,1284,2014-06-01,2014,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Bur (Loronyo),Torit,4.4182,32.5767,2,Eye Radio,Subnational,Gunmen fired at a government vehicle along Torit-Ikotos road. 2 suspects were later arrested,0,1524053935,SSD
1485233,728,SSD1281,1281,2014-06-01,2014,1,Strategic development,Police Forces of South Sudan (2011-),,1,,,0,10,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Sudan Tribune,Regional,Arrests: South Sudanese security personnel arrested unknown numbers of relatives of politicians who recently defected to the country's opposition forces.,0,1524053935,SSD
1485269,728,SSD1283,1283,2014-06-01,2014,1,Remote violence,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Baliet,,Gel Achel,9.0900,32.4000,1,Voice of America; South Sudan TV,National-international,"Machar's rebels reportedly attacked and shelled SPLA positions in Gelaciel (Gelachel), Barliet county, Upper Nile.",0,1524053935,SSD
1485300,728,SSD1279,1279,2014-05-31,2014,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Luakpiny/Nasir,,Nasir,8.6000,33.0667,1,Voice of America,International,"Shelling and fighting in Nassir, Upper Nile.",0,1524053935,SSD
1148748,728,SSD1280,1280,2014-05-31,2014,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Nuer Ethnic Group (South Sudan),7,37,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Sudan Tribune; South Sudan News Agency (Colorado Springs),National-regional,"About 20 young men from residential areas in Juba reportedly disappeared on May 31. Authorities at Jubas Teaching Hospital reported receiving about 20 unidentified bodies missing their heads and hands, reportedly from Nuer ethnic group. Police refuted claims of killings.",20,1523276773,SSD
562727,728,SSD1278,1278,2014-05-28,2014,1,Violence against civilians,Unidentified Communal Militia (South Sudan),,4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Lakes,Rumbek North,Rup,Marial,7.4300,29.7600,1,Sudan Tribune,Regional,"1 person was killed & 2 injured in Marialbek village during an attack by unidentified attackers, suspected to be pastoralists from Rumbek East",1,1518766281,SSD
